addit_train_data_size,addit_train_data_acc,addit_train_data_f1,all_graph_acc,all_graph_f1,cc_distribution,small_cc,large_cc,bridges,wrong_bridges,cuts,wrong_cuts
49059,0.995617521759514,0.9371528792750657,0.99,0.927,"Counter({2: 638, 3: 208, 4: 148, 5: 100, 6: 56, 7: 39, 11: 5, 8: 3, 10: 2, 13: 2, 9: 2, 1: 2, 15: 1, 12: 1, 23: 1})",996,212,1,0,3,0
48957,0.9960577649774291,0.9418499548056642,0.99,0.927,"Counter({2: 623, 3: 202, 4: 149, 5: 105, 6: 57, 7: 41, 8: 10, 9: 5, 11: 4, 10: 4, 1: 4, 12: 2})",978,228,1,0,9,0
49091,0.9963537104560918,0.9474919331182166,0.992,0.94,"Counter({2: 637, 3: 203, 4: 156, 5: 109, 6: 62, 7: 39, 8: 6, 1: 3, 9: 3, 11: 2, 10: 1, 14: 1})",999,223,1,0,4,0
49044,0.9968191827746513,0.9540094339622641,0.992,0.939,"Counter({2: 636, 3: 211, 4: 153, 5: 105, 6: 50, 7: 45, 10: 4, 8: 3, 9: 3, 11: 2, 1: 2, 16: 1, 20: 1, 13: 1, 12: 1})",1002,216,0,0,4,0
49082,0.9970050120207,0.956649955765261,0.992,0.944,"Counter({2: 648, 3: 207, 4: 148, 5: 107, 6: 52, 7: 46, 10: 5, 11: 3, 13: 2, 9: 2, 8: 2, 1: 2})",1005,219,2,0,3,0
49132,0.9963771065700562,0.94828588030215,0.992,0.944,"Counter({2: 635, 3: 211, 4: 159, 5: 102, 6: 60, 7: 39, 9: 4, 8: 3, 10: 2, 12: 2, 13: 1, 23: 1})",1005,214,1,0,1,0
49129,0.9962140487288567,0.946242774566474,0.992,0.942,"Counter({2: 633, 3: 216, 4: 160, 5: 106, 6: 52, 7: 40, 9: 4, 10: 3, 11: 3, 8: 3, 14: 1, 13: 1, 1: 1})",1010,213,1,0,3,0
49122,0.9962949391311429,0.9467836257309942,0.992,0.942,"Counter({2: 638, 3: 205, 4: 156, 5: 104, 6: 57, 7: 44, 10: 3, 8: 2, 9: 2, 23: 1, 11: 1, 1: 1})",1000,214,1,0,2,0
49164,0.9965828655113498,0.9515291402192729,0.993,0.948,"Counter({2: 644, 3: 211, 4: 159, 5: 104, 6: 54, 7: 39, 10: 4, 9: 4, 8: 3, 15: 1, 13: 1, 11: 1, 1: 1})",1015,211,1,0,3,0
49098,0.9967819463114587,0.9537741369221767,0.992,0.945,"Counter({2: 630, 3: 209, 4: 159, 5: 105, 6: 57, 7: 45, 9: 5, 11: 3, 10: 2, 8: 2, 1: 2})",1000,219,0,0,3,0
