P_model,R_model,F1_model_micro_one_lab,F1_model_micro_one_boost,F1_model_macro_one_lab,F1_model_macro_one_boost
0.939,0.93,0.935,0.935,0.9501666666666666,0.9501666666666666
0.936,0.928,0.932,0.932,0.9510000000000001,0.9510000000000001
0.939,0.93,0.934,0.934,0.9528333333333333,0.9528333333333333
0.938,0.931,0.934,0.934,0.9513333333333334,0.9513333333333334
0.941,0.93,0.936,0.936,0.9536666666666668,0.9536666666666668
0.939,0.918,0.928,0.928,0.948,0.948
0.938,0.915,0.927,0.927,0.9378333333333334,0.9378333333333334
0.944,0.927,0.935,0.935,0.9533333333333333,0.9533333333333333
0.94,0.924,0.932,0.932,0.9516666666666667,0.9516666666666667
0.942,0.922,0.932,0.932,0.9481666666666667,0.9481666666666667
0.941,0.924,0.933,0.933,0.9501666666666666,0.9501666666666666
0.939,0.931,0.935,0.935,0.953,0.953
0.939,0.932,0.936,0.936,0.9525,0.9525
0.94,0.928,0.934,0.934,0.953,0.953
0.939,0.929,0.934,0.934,0.9528333333333333,0.9528333333333333
0.939,0.921,0.93,0.93,0.9499999999999998,0.9499999999999998
0.94,0.931,0.936,0.936,0.9540000000000001,0.9540000000000001
0.938,0.935,0.936,0.936,0.9545,0.9545
0.941,0.936,0.939,0.939,0.9558333333333334,0.9558333333333334
0.941,0.921,0.931,0.931,0.9445,0.9445
0.944,0.93,0.936,0.936,0.9541666666666666,0.9541666666666666
0.941,0.931,0.936,0.936,0.9505,0.9505
0.943,0.926,0.934,0.934,0.9526666666666667,0.9526666666666667
0.943,0.922,0.932,0.932,0.952,0.952
0.945,0.93,0.938,0.938,0.9525,0.9525
0.946,0.927,0.936,0.936,0.953,0.953
0.951,0.929,0.94,0.94,0.9570000000000002,0.9570000000000002
0.947,0.921,0.933,0.933,0.9528333333333334,0.9528333333333334
0.947,0.927,0.937,0.937,0.9535,0.9535
0.952,0.923,0.937,0.937,0.9548333333333333,0.9548333333333333
0.949,0.93,0.939,0.939,0.957,0.957
0.946,0.922,0.934,0.934,0.9531666666666666,0.9531666666666666
0.947,0.925,0.936,0.936,0.9548333333333333,0.9548333333333333
0.953,0.929,0.941,0.941,0.9576666666666668,0.9576666666666668
0.948,0.928,0.938,0.938,0.9523333333333334,0.9523333333333334
0.942,0.928,0.935,0.935,0.9510000000000001,0.9510000000000001
0.949,0.932,0.941,0.941,0.9576666666666668,0.9576666666666668
0.95,0.933,0.942,0.942,0.9581666666666667,0.9581666666666667
0.944,0.921,0.932,0.932,0.9496666666666665,0.9496666666666665
0.947,0.927,0.937,0.937,0.9541666666666666,0.9541666666666666
0.947,0.918,0.932,0.932,0.9506666666666667,0.9506666666666667
0.938,0.93,0.934,0.934,0.9523333333333334,0.9523333333333334
0.943,0.916,0.929,0.929,0.9471666666666666,0.9471666666666666
0.947,0.924,0.935,0.935,0.9525,0.9525
0.951,0.931,0.941,0.941,0.9560000000000001,0.9560000000000001
0.946,0.932,0.939,0.939,0.9565000000000001,0.9565000000000001
0.938,0.921,0.93,0.93,0.9478333333333334,0.9478333333333334
0.947,0.929,0.938,0.938,0.9548333333333332,0.9548333333333332
0.945,0.925,0.935,0.935,0.9523333333333334,0.9523333333333334
0.939,0.935,0.937,0.937,0.952,0.952
0.947,0.931,0.939,0.939,0.9558333333333332,0.9558333333333332
0.946,0.927,0.937,0.937,0.9535,0.9535
0.941,0.932,0.936,0.936,0.953,0.953
0.945,0.93,0.938,0.938,0.9540000000000001,0.9540000000000001
0.951,0.927,0.939,0.939,0.9565,0.9565
0.95,0.924,0.937,0.937,0.9548333333333333,0.9548333333333333
0.939,0.928,0.934,0.934,0.9523333333333334,0.9523333333333334
0.945,0.935,0.94,0.94,0.9565000000000001,0.9565000000000001
0.942,0.935,0.939,0.939,0.9541666666666667,0.9541666666666667
0.943,0.933,0.938,0.938,0.956,0.956
0.942,0.933,0.937,0.937,0.9541666666666666,0.9541666666666666
0.943,0.928,0.935,0.935,0.9534999999999999,0.9534999999999999
0.942,0.935,0.938,0.938,0.9548333333333333,0.9548333333333333
0.94,0.931,0.936,0.936,0.953,0.953
0.938,0.932,0.935,0.935,0.9536666666666668,0.9536666666666668
