addit_train_data_size,addit_train_data_acc,addit_train_data_f1,all_graph_acc,all_graph_f1,cc_distribution,small_cc,large_cc,bridges,wrong_bridges,cuts,wrong_cuts,heatmap
255569,0.9972531879844582,0.965938864628821,0.995,0.941,"Counter({2: 1593, 3: 810, 4: 447, 5: 391, 6: 31, 7: 26, 8: 10, 9: 5, 13: 3, 10: 3, 1: 2, 19: 1, 16: 1, 23: 1, 15: 1, 11: 1, 14: 1})",3243,84,22,0,8,0,
255663,0.9971055647473431,0.9642270134390409,0.995,0.942,"Counter({2: 1590, 3: 820, 4: 446, 5: 393, 6: 36, 7: 23, 9: 7, 8: 6, 10: 3, 13: 2, 14: 2, 11: 1, 24: 1, 20: 1, 12: 1, 1: 1})",3250,83,30,0,6,0,
255693,0.997242787248771,0.9659929574067821,0.995,0.944,"Counter({2: 1602, 3: 810, 4: 442, 5: 402, 6: 35, 7: 27, 9: 6, 10: 5, 8: 3, 11: 2, 18: 1, 15: 1, 23: 1, 13: 1, 12: 1, 1: 1})",3257,83,23,0,9,0,
255372,0.997207994611782,0.9651157101619452,0.994,0.937,"Counter({2: 1593, 3: 806, 4: 439, 5: 392, 6: 37, 7: 28, 8: 10, 9: 5, 10: 5, 13: 4, 11: 2, 17: 2, 18: 1, 15: 1, 12: 1, 21: 1, 23: 1, 1: 1})",3231,98,26,0,9,1,
255540,0.9972059168818972,0.9651537335285504,0.995,0.942,"Counter({2: 1587, 3: 813, 4: 441, 5: 392, 6: 39, 7: 26, 9: 10, 8: 10, 13: 3, 10: 3, 16: 1, 30: 1, 20: 1, 12: 1, 1: 1})",3234,95,31,0,7,0,
255574,0.997464530820819,0.9684824902723735,0.995,0.944,"Counter({2: 1612, 3: 814, 4: 443, 5: 385, 6: 41, 7: 30, 8: 8, 9: 4, 13: 2, 10: 2, 17: 1, 15: 1, 24: 1, 12: 1, 16: 1})",3254,92,20,0,10,1,
254860,0.9971474535038845,0.963713501372598,0.993,0.924,"Counter({2: 1565, 3: 798, 4: 444, 5: 377, 6: 46, 7: 28, 8: 12, 9: 11, 11: 5, 10: 5, 13: 3, 15: 2, 12: 2, 19: 1, 25: 1, 18: 1, 20: 1, 33: 1, 26: 1, 1: 1})",3185,120,51,0,10,0,
255120,0.9969935716525556,0.9621028706951925,0.994,0.929,"Counter({2: 1554, 3: 795, 4: 444, 5: 396, 6: 41, 7: 31, 8: 9, 10: 6, 9: 5, 15: 3, 11: 3, 16: 2, 13: 2, 19: 1, 22: 1, 18: 1, 34: 1, 20: 1, 14: 1, 1: 1})",3190,108,40,0,6,0,
254620,0.9969837404760035,0.960979575246418,0.993,0.92,"Counter({2: 1544, 3: 781, 4: 443, 5: 370, 6: 56, 7: 33, 10: 14, 8: 11, 9: 7, 15: 4, 11: 2, 12: 2, 25: 2, 13: 2, 19: 1, 26: 1, 27: 1, 16: 1, 14: 1, 1: 1})",3139,138,45,0,12,0,
255217,0.9971318525019885,0.9640894819466249,0.994,0.931,"Counter({2: 1559, 3: 802, 4: 445, 5: 394, 6: 46, 7: 30, 8: 7, 10: 6, 9: 5, 18: 2, 11: 2, 22: 1, 17: 1, 30: 1, 14: 1, 20: 1, 13: 1, 12: 1, 23: 1, 1: 1})",3201,106,40,0,8,0,
254950,0.9971366934693077,0.9634158564698807,0.994,0.93,"Counter({2: 1554, 3: 798, 4: 440, 5: 380, 6: 57, 7: 28, 8: 11, 9: 8, 10: 4, 11: 4, 13: 3, 12: 2, 23: 2, 1: 2, 15: 1, 17: 1, 26: 1, 33: 1, 16: 1, 18: 1, 14: 1})",3174,126,49,0,14,1,
254919,0.9972775665995866,0.9652339444945396,0.994,0.929,"Counter({2: 1576, 3: 797, 4: 437, 5: 376, 6: 53, 7: 29, 10: 11, 8: 9, 9: 6, 11: 5, 13: 3, 21: 2, 17: 2, 15: 1, 12: 1, 14: 1, 32: 1, 16: 1})",3186,125,39,0,8,0,
255101,0.9970482279567701,0.9627061562082116,0.994,0.93,"Counter({2: 1549, 3: 804, 4: 440, 5: 392, 6: 48, 7: 29, 8: 10, 9: 7, 12: 5, 10: 5, 14: 3, 11: 3, 15: 2, 23: 2, 21: 1, 30: 1, 13: 1, 1: 1})",3186,117,40,0,8,0,
254729,0.9971185063341826,0.9631858762162705,0.993,0.92,"Counter({2: 1550, 3: 787, 4: 455, 5: 372, 6: 46, 7: 25, 8: 16, 10: 8, 11: 5, 9: 3, 15: 3, 12: 3, 22: 2, 21: 2, 16: 2, 13: 2, 1: 2, 19: 1, 17: 1, 24: 1, 28: 1})",3166,121,43,0,11,0,
254929,0.9972855187130535,0.9656507495284424,0.993,0.926,"Counter({2: 1562, 3: 799, 4: 449, 5: 378, 6: 49, 7: 28, 8: 11, 9: 10, 10: 5, 13: 3, 15: 2, 16: 2, 19: 1, 11: 1, 32: 1, 18: 1, 29: 1, 14: 1, 22: 1, 12: 1, 1: 1})",3189,118,43,0,8,0,
254946,0.9970307437653464,0.9621556766485027,0.993,0.928,"Counter({2: 1559, 3: 800, 4: 445, 5: 379, 6: 50, 7: 28, 8: 14, 9: 10, 10: 9, 11: 3, 15: 2, 13: 2, 19: 1, 12: 1, 16: 1, 18: 1, 24: 1, 17: 1, 21: 1, 1: 1})",3184,125,40,0,9,0,
255253,0.9970930801988616,0.9633616432944894,0.994,0.935,"Counter({2: 1588, 3: 802, 4: 436, 5: 391, 6: 44, 7: 29, 8: 12, 9: 8, 10: 7, 13: 4, 11: 3, 1: 3, 15: 2, 12: 1, 29: 1})",3220,111,31,0,9,0,
254676,0.9970472286355997,0.9621844513728252,0.993,0.919,"Counter({2: 1550, 3: 791, 4: 436, 5: 378, 6: 58, 7: 28, 8: 13, 9: 6, 11: 6, 10: 6, 12: 4, 1: 4, 13: 2, 14: 2, 25: 2, 20: 2, 22: 1, 18: 1, 34: 1, 15: 1})",3159,133,45,0,17,1,
254958,0.997207383176837,0.9644142343062776,0.994,0.929,"Counter({2: 1577, 3: 790, 4: 441, 5: 377, 6: 54, 7: 30, 8: 15, 9: 9, 10: 7, 13: 3, 15: 2, 12: 2, 11: 2, 20: 1, 25: 1, 14: 1, 29: 1, 17: 1, 1: 1})",3186,129,41,0,8,0,
254890,0.9971595590254619,0.9637891367410223,0.993,0.927,"Counter({2: 1570, 3: 785, 4: 436, 5: 390, 6: 58, 7: 30, 8: 12, 10: 9, 9: 5, 11: 3, 27: 2, 15: 2, 19: 2, 1: 2, 18: 1, 29: 1, 16: 1, 13: 1})",3183,127,44,0,12,0,
255179,0.9971823700226116,0.9645480992061535,0.994,0.932,"Counter({2: 1573, 3: 795, 4: 457, 5: 381, 6: 45, 7: 24, 8: 16, 13: 6, 10: 5, 9: 4, 1: 3, 15: 2, 22: 1, 25: 1, 27: 1, 14: 1, 11: 1, 12: 1})",3209,108,38,0,13,1,
254912,0.997202956314336,0.9643410852713178,0.993,0.928,"Counter({2: 1550, 3: 787, 4: 440, 5: 380, 6: 56, 7: 36, 8: 12, 9: 7, 10: 7, 11: 3, 12: 2, 13: 2, 1: 2, 22: 1, 15: 1, 32: 1, 18: 1, 28: 1, 17: 1, 16: 1})",3159,132,42,0,12,1,
255152,0.9971467987709287,0.9640351743898824,0.994,0.932,"Counter({2: 1576, 3: 812, 4: 444, 5: 382, 6: 41, 7: 34, 9: 12, 8: 8, 10: 5, 13: 3, 25: 2, 1: 2, 18: 1, 11: 1, 21: 1, 12: 1})",3216,109,36,0,11,1,
255197,0.9971864873019667,0.9646305418719212,0.994,0.933,"Counter({2: 1587, 3: 806, 4: 445, 5: 385, 6: 44, 7: 33, 8: 12, 9: 8, 10: 6, 22: 2, 12: 2, 11: 2, 15: 1, 26: 1, 13: 1, 14: 1, 1: 1})",3224,113,40,0,13,0,
255200,0.9971669278996865,0.9644944261651034,0.994,0.931,"Counter({2: 1567, 3: 814, 4: 440, 5: 390, 6: 46, 7: 31, 8: 11, 9: 8, 10: 5, 21: 2, 13: 2, 12: 2, 17: 1, 26: 1, 1: 1})",3212,109,27,0,11,1,
255190,0.9971001998510913,0.9633808392715757,0.994,0.934,"Counter({2: 1570, 3: 796, 4: 448, 5: 384, 6: 46, 7: 33, 8: 11, 9: 6, 13: 5, 10: 4, 15: 2, 11: 2, 1: 2, 14: 1, 17: 1, 22: 1, 20: 1, 12: 1})",3200,114,36,0,8,0,
