addit_train_data_size,addit_train_data_acc,addit_train_data_f1,all_graph_acc,all_graph_f1,cc_distribution,small_cc,large_cc,bridges,wrong_bridges,cuts,wrong_cuts,heatmap
48580,0.9931659118979004,0.9011904761904761,0.986,0.899,"Counter({2: 527, 3: 214, 4: 174, 5: 91, 6: 63, 7: 46, 8: 7, 9: 7, 1: 4, 11: 1, 15: 1, 18: 1, 10: 1})",919,218,2,0,9,2,
48640,0.9930921052631579,0.9013505578391074,0.987,0.903,"Counter({2: 527, 3: 215, 4: 181, 5: 96, 6: 59, 7: 43, 8: 8, 9: 6, 1: 3, 11: 1, 16: 1, 12: 1})",926,215,2,0,9,2,
48612,0.9931086974409611,0.9012090828664111,0.986,0.902,"Counter({2: 531, 3: 212, 4: 180, 5: 93, 6: 62, 7: 45, 8: 7, 9: 6, 1: 4, 11: 1, 15: 1, 20: 1})",927,216,2,0,8,2,
48557,0.9931008917354861,0.9002085195114686,0.986,0.897,"Counter({2: 528, 3: 211, 4: 177, 5: 96, 6: 61, 7: 44, 9: 8, 8: 7, 1: 5, 18: 1, 22: 1, 12: 1})",921,219,3,0,11,2,
48565,0.9927519818799547,0.896409652736904,0.985,0.892,"Counter({2: 521, 3: 216, 4: 179, 5: 94, 6: 58, 7: 46, 8: 6, 9: 6, 1: 6, 10: 2, 28: 1, 11: 1, 12: 1})",922,215,1,0,10,2,
48610,0.992902694918741,0.8982000590144585,0.986,0.899,"Counter({2: 528, 3: 214, 4: 178, 5: 96, 6: 59, 7: 44, 8: 9, 9: 5, 1: 4, 11: 1, 22: 1, 13: 1})",924,216,2,0,9,1,
48564,0.9933283914010378,0.9036287923854848,0.986,0.898,"Counter({2: 525, 3: 220, 4: 172, 5: 95, 6: 59, 7: 46, 8: 7, 9: 7, 1: 4, 18: 1, 21: 1, 17: 1})",921,217,2,0,10,1,
48571,0.9931440571534454,0.9010989010989012,0.986,0.898,"Counter({2: 525, 3: 214, 4: 176, 5: 93, 6: 62, 7: 47, 8: 7, 9: 6, 1: 5, 11: 1, 22: 1, 17: 1})",920,218,2,0,10,2,
48544,0.9930372445616348,0.8994646044021415,0.985,0.894,"Counter({2: 527, 3: 216, 4: 173, 5: 94, 6: 62, 7: 44, 8: 10, 9: 6, 1: 5, 12: 1, 26: 1, 17: 1})",921,219,2,0,11,2,
48551,0.9932442174208564,0.9015015015015014,0.986,0.898,"Counter({2: 527, 3: 213, 4: 171, 5: 99, 6: 58, 7: 48, 8: 6, 9: 6, 1: 5, 11: 1, 26: 1, 17: 1})",916,220,4,0,12,2,
48580,0.9927130506381227,0.8948931116389549,0.985,0.893,"Counter({2: 525, 3: 214, 4: 172, 5: 97, 6: 59, 7: 42, 8: 10, 1: 8, 9: 4, 18: 1, 26: 1, 17: 1})",919,215,2,0,13,4,
48581,0.9932072209299933,0.9020190023752969,0.986,0.897,"Counter({2: 527, 3: 217, 4: 171, 5: 95, 6: 57, 7: 46, 8: 8, 1: 6, 9: 5, 10: 2, 18: 1, 16: 1, 17: 1})",921,216,2,0,11,2,
48612,0.9931704105982062,0.9019492025989367,0.986,0.899,"Counter({2: 529, 3: 217, 4: 172, 5: 95, 6: 59, 7: 42, 8: 9, 1: 5, 9: 4, 17: 2, 10: 2, 15: 1})",923,214,2,0,12,1,
48549,0.9929555706605697,0.898696682464455,0.985,0.891,"Counter({2: 517, 3: 220, 4: 172, 5: 95, 6: 59, 7: 41, 8: 9, 1: 6, 9: 5, 10: 3, 18: 1, 26: 1, 17: 1})",915,215,2,0,12,1,
48595,0.9928593476695133,0.8976099144290351,0.985,0.896,"Counter({2: 516, 3: 221, 4: 174, 5: 96, 6: 59, 7: 42, 8: 9, 1: 7, 9: 4, 18: 1, 16: 1, 17: 1, 10: 1, 13: 1})",918,215,2,0,15,3,
48607,0.9927376715287921,0.8959622752726201,0.986,0.897,"Counter({2: 523, 3: 212, 4: 178, 5: 95, 6: 59, 7: 41, 8: 10, 1: 7, 9: 5, 18: 1, 16: 1, 17: 1, 10: 1})",920,214,2,0,13,4,
48595,0.9932091778989608,0.9023668639053254,0.986,0.899,"Counter({2: 522, 3: 216, 4: 174, 5: 93, 6: 57, 7: 44, 8: 7, 1: 6, 9: 5, 12: 1, 15: 1, 17: 1, 10: 1, 13: 1, 11: 1, 14: 1})",918,213,2,0,14,3,
48508,0.9933000742145626,0.9022556390977443,0.985,0.892,"Counter({2: 532, 3: 215, 4: 166, 5: 88, 6: 61, 7: 42, 8: 10, 1: 8, 13: 3, 9: 3, 11: 2, 25: 1, 14: 1, 15: 1, 17: 1})",921,213,2,0,16,3,
48571,0.9932469992382286,0.901619676064787,0.986,0.9,"Counter({2: 542, 3: 209, 4: 168, 5: 95, 6: 61, 7: 44, 8: 9, 1: 5, 9: 3, 25: 1, 14: 1, 15: 1, 17: 1, 10: 1})",924,217,2,0,15,3,
48472,0.9929237497936954,0.896468457591307,0.984,0.889,"Counter({2: 530, 3: 214, 4: 170, 5: 93, 6: 57, 7: 41, 8: 10, 1: 4, 11: 3, 10: 3, 9: 3, 20: 2, 25: 1, 13: 1, 14: 1, 17: 1})",918,216,3,0,13,3,
48522,0.992271546927167,0.8883596308425127,0.984,0.887,"Counter({2: 520, 3: 215, 4: 176, 5: 96, 6: 63, 7: 40, 8: 8, 1: 8, 9: 3, 26: 2, 11: 2, 10: 1, 14: 1, 17: 1})",919,217,1,0,13,3,
48545,0.992769595220929,0.8955046144685918,0.985,0.891,"Counter({2: 524, 3: 212, 4: 174, 5: 94, 6: 60, 7: 42, 8: 11, 1: 8, 9: 4, 25: 1, 14: 1, 20: 1, 17: 1, 10: 1})",918,216,2,0,13,3,
48598,0.9931684431458084,0.9003003003003003,0.987,0.903,"Counter({2: 528, 3: 214, 4: 169, 5: 95, 6: 62, 7: 42, 8: 9, 1: 8, 9: 6, 11: 1, 10: 1, 22: 1, 17: 1})",919,218,1,0,14,3,
48578,0.9930627032813207,0.8987683989185942,0.986,0.9,"Counter({2: 529, 3: 213, 4: 168, 5: 97, 6: 64, 7: 41, 8: 8, 1: 8, 9: 4, 25: 1, 14: 1, 17: 1, 10: 1, 13: 1})",918,219,2,0,14,3,
48605,0.9932928711037959,0.9026865671641789,0.986,0.902,"Counter({2: 530, 3: 212, 4: 169, 5: 95, 6: 63, 7: 42, 1: 8, 9: 7, 8: 7, 10: 2, 17: 1, 14: 1})",919,218,1,0,13,3,
